Unnamed: 0,adapter_dir,prompt_len,output_len,request_latency,first_token_latency,req_time,interaction_id,req_id,sys_len,app,input99app,sys99app,output99app,priorityfactor,app_limit,llmcalls,llmcalls_made,throughput,service_received,inputratio,sysratio,outratio,service_ratio,tokenpersec
3683,dummy-lora-7b-rank-8-748,674,1,134.23550176620483,134.2350151538849,28.0,161552,3996,0,2,24866,1,590,1,2000,4,1,2055.0240078392944,62.668193102503146,0.027105284323976513,0.0,0.001694915254237288,0.030495114832451087,1389196.229299363
3684,dummy-lora-7b-rank-8-333,314,37,138.28653478622437,134.2338273525238,28.0,40681,3998,0,2,4653,1,1632,1,2000,9,3,9.129699245576923,0.027839779500433346,0.06748334407908876,0.0,0.02267156862745098,0.11282648133399073,95.73846776442826
3685,dummy-lora-7b-rank-8-333,314,50,139.57722091674805,134.23172283172607,28.0,40681,3999,0,2,4653,1,1632,1,2000,9,4,9.353665309524562,0.024087157423886923,0.06748334407908876,0.0,0.030637254901960783,0.12875785388301034,77.44834876286338
3686,dummy-lora-7b-rank-8-14,17,1,139.31911492347717,139.31860041618347,28.0,6291,4000,0,2,3510,1,263,1,2000,1,1,1943.6070435588508,24.193763107617297,0.004843304843304843,0.0,0.0038022813688212928,0.012447867580947429,36928.533827618165
3687,dummy-lora-7b-rank-8-732,1078,6,134.36885476112366,134.23006916046145,28.0,161542,4001,0,2,24866,1,590,1,2000,4,2,43.23215067969255,0.4589190192870268,0.043352368696211695,0.0,0.010169491525423728,0.06369135174705914,7853.8407068108145
3688,dummy-lora-7b-rank-8-14,80,4,139.40370845794678,139.31715273857117,28.0,6289,4002,0,2,3510,1,263,1,2000,1,1,46.21300624447377,0.6147516781841538,0.022792022792022793,0.0,0.015209125475285171,0.053210273742593135,1016.6861373784228
3689,dummy-lora-7b-rank-8-383,591,3,134.2838578224182,134.2278745174408,28.0,161521,4003,0,2,24866,1,590,1,2000,4,3,53.58740433795691,0.6061965217454373,0.023767393227700474,0.0,0.005084745762711864,0.0339368847531242,10663.893463253426
3690,dummy-lora-7b-rank-8-687,381,4,135.62255859375,135.53673434257507,28.0,161516,4004,0,2,24866,1,590,1,2000,5,4,46.606873293274774,0.3365185042348991,0.015322126598568327,0.0,0.006779661016949152,0.02888144863246663,4532.518427770971
3691,dummy-lora-7b-rank-8-548,475,7,134.39133739471436,134.22568035125732,28.0,53875,4005,0,2,12115,1,177,1,2000,1,1,42.25597568277069,0.7141479566505468,0.039207593891869584,0.0,0.03954802259887006,0.1183036390896097,2951.881729839267
3692,dummy-lora-7b-rank-8-569,416,6,134.3635275363922,134.22474074363708,28.0,53874,4006,0,2,12115,1,177,1,2000,1,1,43.231779342190706,0.7359072586155954,0.03433759801898473,0.0,0.03389830508474576,0.10213420818847625,3083.866926409604
3693,dummy-lora-7b-rank-8-460,445,8,134.41630387306213,134.22387433052063,28.0,53873,4007,0,2,12115,1,177,1,2000,1,1,41.57365804824138,0.6606407901350778,0.03673132480396203,0.0,0.04519774011299435,0.12712680502995072,2395.682045029909
3694,dummy-lora-7b-rank-8-677,512,7,134.38803482055664,134.22175288200378,28.0,53872,4008,0,2,12115,1,177,1,2000,1,1,42.09717580225884,0.7298309446846672,0.042261659100288895,0.0,0.03954802259887006,0.12135770429802901,3163.3020674268787
3695,dummy-lora-7b-rank-8-587,443,7,134.38701915740967,134.2213213443756,28.0,53871,4009,0,2,12115,1,177,1,2000,1,1,42.24557869427773,0.6980314542357198,0.03656624019810153,0.0,0.03954802259887006,0.11566228539584164,2758.032780469275
3696,dummy-lora-7b-rank-8-44,317,6,138.24512553215027,138.10430479049683,28.0,53870,4010,0,2,12115,1,177,1,2000,1,1,42.60735975078092,0.6672491501970754,0.026165910028889804,0.0,0.03389830508474576,0.09396252019838133,2336.303559667821
3697,dummy-lora-7b-rank-8-684,502,9,134.43923664093018,134.2193193435669,28.0,40723,4011,0,2,12115,1,177,1,2000,1,1,40.92447528187338,0.6508408071639104,0.04143623607098638,0.0,0.05084745762711865,0.14313115132522367,2364.5252385082395
3698,dummy-lora-7b-rank-8-351,1268,46,139.44952368736267,134.2182686328888,28.0,161360,4012,0,2,24866,1,590,1,2000,4,4,8.793300942315907,0.03955561819350999,0.050993324217807445,0.0,0.07796610169491526,0.20692552760763797,259.9758539467312
3699,dummy-lora-7b-rank-8-727,513,4,134.3002552986145,134.21727919578552,28.0,161544,4013,0,2,24866,1,590,1,2000,2,1,48.20665063342786,0.41204516452978046,0.020630579908308532,0.0,0.006779661016949152,0.034189901942206835,6278.916245003979
3700,dummy-lora-7b-rank-8-30,1311,1,134.21703171730042,134.21655583381653,28.0,161371,4014,0,2,24866,1,590,1,2000,4,3,2101.3547094188375,117.91210560449396,0.0527225930990107,0.0,0.001694915254237288,0.05611242360748528,2759078.733466934
3701,dummy-lora-7b-rank-8-196,989,4,135.61119747161865,135.52533435821533,28.0,161523,4016,0,2,24866,1,590,1,2000,3,3,46.58577870582224,0.6211340840979881,0.03977318426767474,0.0,0.006779661016949152,0.053332506301573046,11611.505342426195
3702,dummy-lora-7b-rank-8-375,364,2,135.55486583709717,135.52403354644775,28.0,161545,4017,0,2,24866,1,590,1,2000,4,1,64.86705845963502,0.6946653240153784,0.01463846215716239,0.0,0.003389830508474576,0.021418123174111542,11935.538756572843
3703,dummy-lora-7b-rank-8-746,63,1,135.5228362083435,135.5223479270935,28.0,161546,4018,0,2,24866,1,590,1,2000,3,1,2048.0,12.131144698294724,0.0025335799887396446,0.0,0.001694915254237288,0.005923410497214221,133120.0
3704,dummy-lora-7b-rank-8-592,803,2,135.5527889728546,135.5223217010498,28.0,156470,4019,0,2,24866,1,590,1,2000,4,4,65.6442103781063,1.2824499756622065,0.032293090967586265,0.0,0.003389830508474576,0.039072751984535414,26487.43888756589
3705,dummy-lora-7b-rank-8-375,363,3,135.5787525177002,135.52099919319153,28.0,161545,4020,0,2,24866,1,590,1,2000,4,2,51.94506161372221,0.42885389435014126,0.014598246601785572,0.0,0.005084745762711864,0.0247677381272093,6389.242578487832
3706,dummy-lora-7b-rank-8-375,409,2,135.55103588104248,135.52007937431335,28.0,161545,4021,0,2,24866,1,590,1,2000,4,3,64.60677289916129,0.7503373481160303,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,13341.298603676805
3707,dummy-lora-7b-rank-8-687,409,2,138.12312984466553,138.0936975479126,28.0,161516,4022,0,2,24866,1,590,1,2000,5,5,67.9525630224872,0.7891950587837266,0.016448162149119278,0.0,0.003389830508474576,0.02322782316606843,14032.204264143607
3708,dummy-lora-7b-rank-8-502,1837,78,144.59268188476562,135.51775527000427,28.0,149778,4023,0,2,45254,1,733,1,2000,3,3,8.595110826915619,0.027924975971119235,0.04059309674282936,0.0,0.10641200545702592,0.2534171076568812,219.61610100054907
3709,dummy-lora-7b-rank-8-14,25,2,139.32663917541504,139.29514932632446,28.0,142199,4024,0,2,6396,1,182,1,2000,1,1,63.512530474416636,0.8220653848370508,0.003908692933083177,0.0,0.01098901098901099,0.025886714911105155,920.9316918790412
3710,dummy-lora-7b-rank-8-562,1055,6,135.65679240226746,135.5158624649048,28.0,40705,4025,0,2,18182,1,501,1,2000,2,2,42.5743466028849,0.5816827644877383,0.05802441975580244,0.0,0.011976047904191617,0.08197651556418567,7571.1379708796985
3711,dummy-lora-7b-rank-8-469,164,1,135.51500296592712,135.51469159126282,28.0,125942,4026,0,2,23936,1,634,1,2000,3,2,3211.5650842266464,32.13549320991939,0.006851604278074866,0.0,0.0015772870662460567,0.010006178410566979,533119.8039816233
3712,dummy-lora-7b-rank-8-469,756,1,135.51365780830383,135.51319098472595,28.0,125942,4027,0,2,23936,1,634,1,2000,3,1,2142.1368743615935,74.41526173360609,0.03158422459893048,0.0,0.0015772870662460567,0.0347387987314226,1623739.7507660878
3713,dummy-lora-7b-rank-8-469,749,1,136.80408430099487,136.80362129211426,28.0,125941,4028,0,2,23936,1,634,1,2000,3,2,2159.7857878475797,74.39674194064483,0.03129177807486631,0.0,0.0015772870662460567,0.03444635220735842,1621999.1266735324
3714,dummy-lora-7b-rank-8-344,1798,1,135.5118272304535,135.51154565811157,28.0,125937,4029,0,2,23936,1,634,1,2000,4,3,3551.485182049111,277.98025973960677,0.07511697860962567,0.0,0.0015772870662460567,0.07827155274211778,6392673.3276884
3715,dummy-lora-7b-rank-8-344,244,1,138.08508944511414,138.08447790145874,28.0,125944,4030,0,2,23936,1,634,1,2000,4,1,1635.206237816764,21.827426843695854,0.01019385026737968,0.0,0.0015772870662460567,0.013348424399871793,402260.73450292397
3716,dummy-lora-7b-rank-8-90,746,13,136.8584747314453,135.5093834400177,28.0,53914,4031,0,2,14512,1,371,1,2000,2,2,9.636115867476516,0.09005068559256936,0.05140573318632856,0.0,0.03504043126684636,0.12148659572002128,572.2370345916823
3717,dummy-lora-7b-rank-8-44,491,2,138.11215138435364,138.08248019218445,28.0,40725,4032,0,2,18182,1,501,1,2000,2,2,67.40544797107272,1.179216584534831,0.027004729952700472,0.0,0.003992015968063872,0.03498876188882821,16682.848372840497
3718,dummy-lora-7b-rank-8-344,239,1,138.0825595855713,138.08235931396484,28.0,125943,4033,0,2,23936,1,634,1,2000,4,1,4993.219047619048,65.60857157316612,0.009984959893048128,0.0,0.0015772870662460567,0.013139534025540241,1203365.7904761904
3719,dummy-lora-7b-rank-8-562,193,1,138.08097529411316,138.08032774925232,28.0,40727,4034,0,2,18182,1,501,1,2000,2,1,1544.2945508100147,22.557371237848592,0.010614893851061489,0.0,0.001996007984031936,0.01460690981912536,301137.43740795285
3720,dummy-lora-7b-rank-8-220,1309,1,135.505530834198,135.505437374115,28.0,125933,4035,0,2,23936,1,634,1,2000,4,3,10699.755102040815,618.8960278117556,0.0546875,0.0,0.0015772870662460567,0.057842074132492115,14027378.93877551
3721,dummy-lora-7b-rank-8-682,805,7,135.6730890274048,135.50407218933103,28.0,40729,4036,0,2,18182,1,501,1,2000,3,1,41.41599191995312,0.4272868304360671,0.04427455725442746,0.0,0.013972055888223553,0.07221866903087457,4845.671054634515
3722,dummy-lora-7b-rank-8-682,271,6,138.21821093559265,138.07793188095093,28.0,40729,4037,0,2,18182,1,501,1,2000,3,2,42.77188790104237,0.27699749516501504,0.014904850951490484,0.0,0.011976047904191617,0.03885694675987372,2017.4073793324983
3723,dummy-lora-7b-rank-8-469,158,1,138.0766773223877,138.0761115550995,28.0,125941,4038,0,2,23936,1,634,1,2000,3,1,1767.511167298778,17.242972799414385,0.006600935828877006,0.0,0.0015772870662460567,0.009755509961369119,282801.7867678045
3724,dummy-lora-7b-rank-8-14,202,17,140.66292428970337,139.2788119316101,28.0,142198,4039,0,2,6396,1,182,1,2000,1,1,12.282239877851403,0.15778735334272867,0.03158223889931207,0.0,0.09340659340659341,0.21839542571249887,170.50638889252537
3725,dummy-lora-7b-rank-8-515,214,5,135.6134774684906,135.49994492530823,28.0,40728,4040,0,2,18182,1,501,1,2000,3,1,44.04023604023604,0.27947900445185053,0.011769882301176988,0.0,0.00998003992015968,0.03172996214149635,1973.0025746025747
3726,dummy-lora-7b-rank-8-326,393,7,134.81521725654602,134.64656233787537,29.0,53879,4041,0,2,12115,1,177,1,2000,1,1,41.50486718783132,0.6613217754243654,0.03243912505158894,0.0,0.03954802259887006,0.11153517024932906,2413.2115636353356
3727,dummy-lora-7b-rank-8-664,574,7,134.8150658607483,134.6462709903717,29.0,53893,4042,0,2,12115,1,177,1,2000,1,1,41.47045454866472,0.749284186169485,0.047379281881964504,0.0,0.03954802259887006,0.12647532707970463,3483.518182087836
3728,dummy-lora-7b-rank-8-220,518,6,136.0781581401825,135.9373230934143,29.0,53880,4043,0,2,12115,1,177,1,2000,1,1,42.60303197027281,0.7849858797528623,0.042756912917870406,0.0,0.03389830508474576,0.11055352308736194,3763.267824040765
3729,dummy-lora-7b-rank-8-351,425,7,134.8137810230255,134.64486718177795,29.0,53881,4044,0,2,12115,1,177,1,2000,1,1,41.441245716156935,0.6759453405346518,0.035080478745357,0.0,0.03954802259887006,0.11417652394309712,2598.958124198985
3730,dummy-lora-7b-rank-8-746,559,4,134.73021578788757,134.64435195922852,29.0,161546,4045,0,2,24866,1,590,1,2000,3,3,46.5853906408359,0.41973224409366905,0.022480495455642242,0.0,0.006779661016949152,0.03603981748954055,6603.4791233384885
3731,dummy-lora-7b-rank-8-30,471,2,134.67459201812744,134.6436665058136,29.0,161565,4046,0,2,24866,1,590,1,2000,2,1,64.671523617889,0.8317141956583861,0.018941526582482104,0.0,0.003389830508474576,0.025721187599431258,15359.486859248638
3732,dummy-lora-7b-rank-8-702,1080,9,134.86581301689148,134.64315032958984,29.0,40721,4047,0,2,18182,1,501,1,2000,4,4,40.41988403655579,0.4281253894568193,0.05939940600593994,0.0,0.017964071856287425,0.09532754971851479,4931.225852459806
3733,dummy-lora-7b-rank-8-703,669,5,134.7557029724121,134.6421415805817,29.0,53896,4048,0,2,12115,1,177,1,2000,1,1,44.02904824789948,0.9837672293450984,0.05522080066033842,0.0,0.02824858757062147,0.11171797580158135,5979.144752064749
3734,dummy-lora-7b-rank-8-516,620,8,136.12846779823303,135.9332537651062,29.0,53895,4049,0,2,12115,1,177,1,2000,1,1,40.98066041595678,0.7252127614758375,0.051176227816756084,0.0,0.04519774011299435,0.14157170804274477,3257.962503068564
3735,dummy-lora-7b-rank-8-736,609,1,135.93167757987976,135.93118953704834,29.0,161557,4050,0,2,24866,1,590,1,2000,3,2,2049.000488519785,57.12839516930135,0.02449127322448323,0.0,0.001694915254237288,0.027881103732957806,1251939.2984855887
3736,dummy-lora-7b-rank-8-749,457,5,136.04380989074707,135.93105697631836,29.0,53897,4051,0,2,12115,1,177,1,2000,1,1,44.34475175505371,0.8356237003517885,0.03772183243912505,0.0,0.02824858757062147,0.094219007580368,4141.799813922016
3737,dummy-lora-7b-rank-8-135,366,13,137.27060341835022,135.9303617477417,29.0,161559,4052,0,2,24866,1,590,1,2000,4,4,9.699743176988003,0.04386275338789768,0.01471889326791603,0.0,0.022033898305084745,0.058786689878085524,292.4845634907152
3738,dummy-lora-7b-rank-8-345,889,6,136.06969499588013,135.92868161201477,29.0,43233,4053,0,2,24866,1,590,1,2000,1,1,42.54915267992554,0.39776800076223345,0.03575162872999276,0.0,0.010169491525423728,0.05609061178084022,6389.464427435485
3739,dummy-lora-7b-rank-8-30,561,3,135.98558044433594,135.92787218093872,29.0,161563,4054,0,2,24866,1,590,1,2000,5,4,51.98562256761112,0.567170387133815,0.022560926566395884,0.0,0.005084745762711864,0.03273041809181961,9825.2826652785
3740,dummy-lora-7b-rank-8-30,503,3,137.26696467399597,137.2093951702118,29.0,161563,4055,0,2,24866,1,590,1,2000,5,5,52.110923367458504,0.5280211549837525,0.020228424354540336,0.0,0.005084745762711864,0.030397915879964064,8841.486664678792
3741,dummy-lora-7b-rank-8-732,374,5,136.03871512413025,135.925678730011,29.0,161553,4056,0,2,24866,1,590,1,2000,4,4,44.233541232079546,0.2830041643008501,0.015040617710930588,0.0,0.00847457627118644,0.03198977025330347,3397.135966623709
3742,dummy-lora-7b-rank-8-750,653,5,136.0374128818512,135.9243824481964,29.0,161562,4057,0,2,24866,1,590,1,2000,4,2,44.235873811392075,0.3822856270321571,0.0262607576610633,0.0,0.00847457627118644,0.04320991020343618,5865.676867390589
3743,dummy-lora-7b-rank-8-30,447,5,137.31985712051392,137.20647549629211,29.0,161522,4058,0,2,24866,1,590,1,2000,2,2,44.09885670908009,0.3080349751163259,0.01797635325343843,0.0,0.00847457627118644,0.034925505795811315,4030.63550320992
3744,dummy-lora-7b-rank-8-44,408,7,138.57971453666687,138.40881633758545,29.0,53894,4059,0,2,12115,1,177,1,2000,1,1,40.96005714293686,0.6598858583615286,0.03367725959554271,0.0,0.03954802259887006,0.11277330479328283,2469.3063020456225
3745,dummy-lora-7b-rank-8-707,594,9,136.14469385147095,135.92128086090088,29.0,161525,4060,0,2,24866,1,590,1,2000,3,3,40.28413914981079,0.24347963979758777,0.023888039893830933,0.0,0.015254237288135594,0.05439651447010212,2739.321462187134
3746,dummy-lora-7b-rank-8-506,357,5,136.03285002708435,135.91983199119568,29.0,53888,4061,0,2,12115,1,177,1,2000,1,1,44.24072636446485,0.7606288377902991,0.029467602146099878,0.0,0.02824858757062147,0.08596477728734281,3247.2693151517196
3747,dummy-lora-7b-rank-8-297,634,6,136.0589771270752,135.91845893859863,29.0,53883,4062,0,2,12115,1,177,1,2000,1,1,42.699098707785865,0.8548959499809361,0.05233182005777961,0.0,0.03389830508474576,0.12012843022727113,4597.269627538278
3748,dummy-lora-7b-rank-8-751,64,1,135.91790390014648,135.91751766204834,29.0,161568,4063,0,2,24866,1,590,1,2000,4,1,2589.0765432098765,15.440284325238773,0.0025737955441164644,0.0,0.001694915254237288,0.0059636260525910405,170879.05185185187
3749,dummy-lora-7b-rank-8-752,132,1,135.91677689552307,135.916405916214,29.0,161567,4064,0,2,24866,1,590,1,2000,4,1,2695.568123393316,23.446816588607675,0.005308453309740208,0.0,0.001694915254237288,0.008698283818214783,361206.1285347044
3750,dummy-lora-7b-rank-8-753,722,7,136.0832805633545,135.9154829978943,29.0,161560,4065,0,2,24866,1,590,1,2000,4,2,41.71693421654632,0.3144529802722289,0.029035630982063864,0.0,0.011864406779661017,0.0527644445413859,4386.237654768299
3751,dummy-lora-7b-rank-8-754,45,1,135.91416144371033,135.91370606422424,29.0,161566,4066,0,2,24866,1,590,1,2000,6,2,2195.9706806282725,11.418016531979946,0.001809699991956889,0.0,0.001694915254237288,0.005199530500431465,103210.6219895288
3752,dummy-lora-7b-rank-8-734,191,1,135.91347122192383,135.91308045387268,29.0,161555,4067,0,2,24866,1,590,1,2000,3,2,2559.0628431970713,28.331388794293666,0.007681171076972573,0.0,0.001694915254237288,0.01107100158544715,493899.1287370348
3753,dummy-lora-7b-rank-8-747,1163,10,136.16232132911682,135.9127025604248,29.0,161551,4068,0,2,24866,1,590,1,2000,4,2,40.06109016721475,0.32316879219734373,0.046770690903241374,0.0,0.01694915254237288,0.08066899598798713,4739.226966781505
3754,dummy-lora-7b-rank-8-735,988,6,136.05243968963623,135.91151881217957,29.0,161556,4069,0,2,24866,1,590,1,2000,4,2,42.57708373867511,0.426281420094182,0.039732968712297916,0.0,0.010169491525423728,0.06007195176314537,7096.180623112517
3755,dummy-lora-7b-rank-8-30,1896,60,143.74755215644836,137.19253611564636,29.0,161288,4070,0,2,24866,1,590,1,2000,4,4,9.153295678687469,0.04266023481289777,0.07624869299445025,0.0,0.1016949152542373,0.27963852350292484,307.55073480389893
3756,dummy-lora-7b-rank-8-30,561,3,138.45431184768677,138.39575386047363,29.0,161565,4071,0,2,24866,1,590,1,2000,2,2,51.23126908513497,0.5589402855103268,0.022560926566395884,0.0,0.005084745762711864,0.03273041809181961,9682.70985709051
3757,dummy-lora-7b-rank-8-646,840,54,142.28661632537842,135.90839004516602,29.0,161443,4072,0,2,24866,1,590,1,2000,2,2,8.466303581534541,0.033995644627229336,0.033781066516528596,0.0,0.09152542372881356,0.21683191397415572,148.63066287582862
3758,dummy-lora-7b-rank-8-147,745,6,136.04697513580322,135.90609169006348,29.0,161547,4073,0,2,24866,1,590,1,2000,4,2,42.58839616319292,0.3570296818229201,0.029960588755730717,0.0,0.010169491525423728,0.050299571806578174,5373.235982589506
3759,dummy-lora-7b-rank-8-30,447,2,138.42296433448792,138.39150285720825,29.0,161563,4074,0,2,24866,1,590,1,2000,5,3,63.56980577300525,0.7868675094411425,0.01797635325343843,0.0,0.003389830508474576,0.024756014270387584,14334.991201812683
3760,dummy-lora-7b-rank-8-679,1170,1,135.90385699272156,135.90349435806274,29.0,161474,4075,0,2,24866,1,590,1,2000,4,3,2757.596318211703,139.0987570366209,0.047052199790879115,0.0,0.001694915254237288,0.05044203029935369,3231902.8849441158
3761,dummy-lora-7b-rank-8-742,458,8,136.0976963043213,135.9022958278656,29.0,53887,4076,0,2,12115,1,177,1,2000,1,1,40.94155830686617,0.656087729638245,0.0378043747420553,0.0,0.04519774011299435,0.128199854968044,2425.7873296818207
3762,dummy-lora-7b-rank-8-565,419,6,136.0415849685669,135.90112328529358,29.0,53889,4077,0,2,12115,1,177,1,2000,1,1,42.71627578551072,0.7288951172402564,0.034585224927775486,0.0,0.03389830508474576,0.102381835097267,3068.4524772591867
3763,dummy-lora-7b-rank-8-457,566,7,136.06765604019165,135.90005922317505,29.0,53890,4078,0,2,12115,1,177,1,2000,1,1,41.76690300333451,0.7507003467959646,0.04671894345852249,0.0,0.03954802259887006,0.12581498865626262,3460.6862488477163
